dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2021-07-24;2021-07-30;2021;7;4;PMO Julho 2021 - Revisão 4;334;SE;SUDESTE;W.ARJONA;1741.11
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;204;N;NORTE;JARAQUI;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;205;N;NORTE;MANAUARA;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;203;N;NORTE;C. ROCHA;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;209;N;NORTE;TAMBAQUI;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;207;N;NORTE;PONTA NEGR;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;212;N;NORTE;MARANHAO3;85.72
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;201;N;NORTE;APARECIDA;106.99
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;140;N;NORTE;UTE MAUA 3;106.99
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;116;N;NORTE;PARNAIB_IV;151.69
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;422;N;NORTE;MARAN_VL_7;209.81
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;437;N;NORTE;MARANIVL_7;209.81
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;436;N;NORTE;MARANIVL22;209.82
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;421;N;NORTE;MARAN_VL22;209.82
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;446;N;NORTE;N.VEN2_L22;232.27
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;447;N;NORTE;N.VEN2_L7;232.27
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;176;N;NORTE;P. ITAQUI;315.28
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;70;N;NORTE;GERAMAR2;920.02
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;73;N;NORTE;GERAMAR1;920.02
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;135;NE;NORDESTE;MARAMBAIA;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;109;NE;NORDESTE;ALTOS;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;113;NE;NORDESTE;BATURITE;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;119;NE;NORDESTE;CAUCAIA;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;133;NE;NORDESTE;JUAZEIRO N;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;121;NE;NORDESTE;CRATO;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;125;NE;NORDESTE;PECEM;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;111;NE;NORDESTE;ARACATI;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;138;NE;NORDESTE;NAZARIA;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;117;NE;NORDESTE;C.MAIOR;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;127;NE;NORDESTE;IGUATU;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;106;NE;NORDESTE;ERB CANDEI;87.81
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;147;NE;NORDESTE;PROSPERIDA;165.61
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;96;NE;NORDESTE;TERMOPE;168.43
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;42;NE;NORDESTE;FORTALEZA;245.46
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;224;NE;NORDESTE;PSERGIPE I;306.97
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;167;NE;NORDESTE;P.PECEM1;318.63
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;163;NE;NORDESTE;P.PECEM2;321.70
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;58;NE;NORDESTE;TERMOCEARA;431.81
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;221;NE;NORDESTE;SYKUE I;510.12
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;83;NE;NORDESTE;JS_PEREIRA;696.57
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;43;NE;NORDESTE;C.FURTADO;715.08
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;98;NE;NORDESTE;PERNAMBU_3;792.95
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;112;NE;NORDESTE;BAHIA_1;819.14
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;57;NE;NORDESTE;MARACANAU;894.72
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;152;NE;NORDESTE;TERMOCABO;908.76
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;69;NE;NORDESTE;TERMOPB;912.28
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;67;NE;NORDESTE;TERMONE;912.28
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;52;NE;NORDESTE;CAMPINA_GR;920.06
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;170;NE;NORDESTE;SUAPE II;940.25
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;161;NE;NORDESTE;POTIGUAR_3;1003.13
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;151;NE;NORDESTE;POTIGUAR;1003.14
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;166;NE;NORDESTE;AREMBEPE;1022.13
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;164;NE;NORDESTE;MURICY;1022.13
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;55;NE;NORDESTE;GLOBAL II;1042.47
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;53;NE;NORDESTE;GLOBAL I;1042.47
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;144;NE;NORDESTE;PETROLINA;1121.42
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;159;NE;NORDESTE;TERMOMANAU;1135.63
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;160;NE;NORDESTE;PAU FERRO;1135.63
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;35;S;SUL;URUGUAIANA;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;107;S;SUL;PAMPA SUL;69.75
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;149;S;SUL;SAO SEPE;87.75
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;156;S;SUL;CANDIOTA_3;91.59
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;24;S;SUL;J.LACER. C;229.27
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;25;S;SUL;J.LACER. B;271.21
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;27;S;SUL;J.LAC. A2;278.38
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;26;S;SUL;J.LAC. A1;304.61
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;169;S;SUL;MADEIRA;325.32
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;28;S;SUL;FIGUEIRA;475.68
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;64;S;SUL;S.TIARAJU;698.14
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;48;S;SUL;ARAUCARIA;1083.21
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;65;SE;SUDESTE;ATLAN_CSA;0.00
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;13;SE;SUDESTE;ANGRA 2;20.12
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;1;SE;SUDESTE;ANGRA 1;31.17
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;171;SE;SUDESTE;NORTEFLU 1;80.11
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;172;SE;SUDESTE;NORTEFLU 2;92.32
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;229;SE;SUDESTE;O.PINTADA;112.47
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;146;SE;SUDESTE;UTE STA VI;121.49
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;230;SE;SUDESTE;PREDILECTA;158.95
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;173;SE;SUDESTE;NORTEFLU 3;174.85
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;183;SE;SUDESTE;ATLANTICO;204.22
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;211;SE;SUDESTE;BAIXADA FL;224.60
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;86;SE;SUDESTE;SANTA CRUZ;227.91
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;68;SE;SUDESTE;TRES LAGOA;262.77
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;54;SE;SUDESTE;JUIZ DE FO;283.74
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;4;SE;SUDESTE;ST.CRUZ 34;310.41
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;47;SE;SUDESTE;TERMORIO;330.06
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;15;SE;SUDESTE;LUIZORMELO;348.84
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;97;SE;SUDESTE;CUBATAO;353.47
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;62;SE;SUDESTE;SEROPEDICA;410.96
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;50;SE;SUDESTE;PIRAT.12 O;470.34
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;110;SE;SUDESTE;FGASPARIAN;548.04
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;174;SE;SUDESTE;NORTEFLU 4;604.34
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;63;SE;SUDESTE;AUR.CHAVES;650.77
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;12;SE;SUDESTE;CUIABA CC;701.88
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;90;SE;SUDESTE;M.LAGO;739.19
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;182;SE;SUDESTE;PALMEIR_GO;763.38
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;194;SE;SUDESTE;TNORTE 2;910.86
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;49;SE;SUDESTE;VIANA;920.04
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;9;SE;SUDESTE;CAMPOS;978.10
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;153;SE;SUDESTE;DAIA;1019.93
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;155;SE;SUDESTE;GOIANIA 2;1066.64
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;108;SE;SUDESTE;XAVANTES;1465.79
2021-07-31;2021-08-06;2021;8;0;PMO Agosto 2021;334;SE;SUDESTE;W.ARJONA;1741.11
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;207;N;NORTE;PONTA NEGR;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;205;N;NORTE;MANAUARA;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;209;N;NORTE;TAMBAQUI;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;203;N;NORTE;C. ROCHA;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;204;N;NORTE;JARAQUI;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;212;N;NORTE;MARANHAO3;85.72
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;140;N;NORTE;UTE MAUA 3;118.96
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;201;N;NORTE;APARECIDA;118.96
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;116;N;NORTE;PARNAIB_IV;151.69
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;447;N;NORTE;N.VEN2_L7;232.27
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;446;N;NORTE;N.VEN2_L22;232.27
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;422;N;NORTE;MARAN_VL_7;238.24
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;437;N;NORTE;MARANIVL_7;238.24
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;421;N;NORTE;MARAN_VL22;238.25
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;436;N;NORTE;MARANIVL22;238.25
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;176;N;NORTE;P. ITAQUI;388.25
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;73;N;NORTE;GERAMAR1;960.26
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;70;N;NORTE;GERAMAR2;960.26
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;127;NE;NORDESTE;IGUATU;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;125;NE;NORDESTE;PECEM;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;133;NE;NORDESTE;JUAZEIRO N;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;119;NE;NORDESTE;CAUCAIA;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;135;NE;NORDESTE;MARAMBAIA;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;138;NE;NORDESTE;NAZARIA;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;109;NE;NORDESTE;ALTOS;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;117;NE;NORDESTE;C.MAIOR;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;111;NE;NORDESTE;ARACATI;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;113;NE;NORDESTE;BATURITE;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;121;NE;NORDESTE;CRATO;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;106;NE;NORDESTE;ERB CANDEI;87.81
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;165.61
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;96;NE;NORDESTE;TERMOPE;168.43
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;42;NE;NORDESTE;FORTALEZA;245.46
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;321.29
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;163;NE;NORDESTE;P.PECEM2;395.03
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;167;NE;NORDESTE;P.PECEM1;396.09
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;431.81
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;221;NE;NORDESTE;SYKUE I;510.12
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;112;NE;NORDESTE;BAHIA_1;819.14
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;828.69
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;829.28
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;43;NE;NORDESTE;C.FURTADO;854.01
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;57;NE;NORDESTE;MARACANAU;934.51
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;152;NE;NORDESTE;TERMOCABO;948.48
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;67;NE;NORDESTE;TERMONE;951.70
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;69;NE;NORDESTE;TERMOPB;951.70
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;960.30
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;170;NE;NORDESTE;SUAPE II;982.95
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;161;NE;NORDESTE;POTIGUAR_3;1003.13
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;151;NE;NORDESTE;POTIGUAR;1003.14
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;164;NE;NORDESTE;MURICY;1022.13
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;166;NE;NORDESTE;AREMBEPE;1022.13
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;55;NE;NORDESTE;GLOBAL II;1087.89
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;53;NE;NORDESTE;GLOBAL I;1087.89
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;144;NE;NORDESTE;PETROLINA;1121.42
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;159;NE;NORDESTE;TERMOMANAU;1135.63
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;160;NE;NORDESTE;PAU FERRO;1135.63
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;35;S;SUL;URUGUAIANA;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;107;S;SUL;PAMPA SUL;69.75
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;149;S;SUL;SAO SEPE;87.75
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;156;S;SUL;CANDIOTA_3;91.59
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;24;S;SUL;J.LACER. C;229.27
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;25;S;SUL;J.LACER. B;271.21
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;27;S;SUL;J.LAC. A2;278.38
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;26;S;SUL;J.LAC. A1;304.61
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;169;S;SUL;MADEIRA;325.32
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;28;S;SUL;FIGUEIRA;475.68
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;64;S;SUL;S.TIARAJU;698.14
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;48;S;SUL;ARAUCARIA;1083.21
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;65;SE;SUDESTE;ATLAN_CSA;0.00
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;13;SE;SUDESTE;ANGRA 2;20.12
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;1;SE;SUDESTE;ANGRA 1;31.17
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;171;SE;SUDESTE;NORTEFLU 1;80.11
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;172;SE;SUDESTE;NORTEFLU 2;92.32
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;229;SE;SUDESTE;O.PINTADA;112.47
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;146;SE;SUDESTE;UTE STA VI;121.49
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;230;SE;SUDESTE;PREDILECTA;158.95
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;173;SE;SUDESTE;NORTEFLU 3;174.85
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;183;SE;SUDESTE;ATLANTICO;204.31
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;211;SE;SUDESTE;BAIXADA FL;255.86
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;86;SE;SUDESTE;SANTA CRUZ;259.44
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;68;SE;SUDESTE;TRES LAGOA;262.77
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;54;SE;SUDESTE;JUIZ DE FO;283.74
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;4;SE;SUDESTE;ST.CRUZ 34;310.41
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;47;SE;SUDESTE;TERMORIO;330.06
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;97;SE;SUDESTE;CUBATAO;353.47
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;15;SE;SUDESTE;LUIZORMELO;399.11
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;62;SE;SUDESTE;SEROPEDICA;410.96
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;50;SE;SUDESTE;PIRAT.12 O;470.34
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;110;SE;SUDESTE;FGASPARIAN;548.04
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;174;SE;SUDESTE;NORTEFLU 4;604.34
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;12;SE;SUDESTE;CUIABA CC;701.88
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;90;SE;SUDESTE;M.LAGO;739.19
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;182;SE;SUDESTE;PALMEIR_GO;763.38
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;63;SE;SUDESTE;AUR.CHAVES;781.76
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;194;SE;SUDESTE;TNORTE 2;910.86
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;49;SE;SUDESTE;VIANA;960.28
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;9;SE;SUDESTE;CAMPOS;978.10
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;153;SE;SUDESTE;DAIA;1019.93
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;155;SE;SUDESTE;GOIANIA 2;1066.64
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;108;SE;SUDESTE;XAVANTES;1465.79
2021-08-07;2021-08-13;2021;8;1;PMO Agosto 2021 - Revisão 1;334;SE;SUDESTE;W.ARJONA;2075.36
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;203;N;NORTE;C. ROCHA;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;207;N;NORTE;PONTA NEGR;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;205;N;NORTE;MANAUARA;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;209;N;NORTE;TAMBAQUI;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;204;N;NORTE;JARAQUI;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;212;N;NORTE;MARANHAO3;85.72
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;140;N;NORTE;UTE MAUA 3;118.96
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;201;N;NORTE;APARECIDA;118.96
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;116;N;NORTE;PARNAIB_IV;151.69
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;446;N;NORTE;N.VEN2_L22;232.27
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;447;N;NORTE;N.VEN2_L7;232.27
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;437;N;NORTE;MARANIVL_7;238.24
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;422;N;NORTE;MARAN_VL_7;238.24
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;436;N;NORTE;MARANIVL22;238.25
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;421;N;NORTE;MARAN_VL22;238.25
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;176;N;NORTE;P. ITAQUI;388.25
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;73;N;NORTE;GERAMAR1;960.26
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;70;N;NORTE;GERAMAR2;960.26
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;138;NE;NORDESTE;NAZARIA;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;127;NE;NORDESTE;IGUATU;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;121;NE;NORDESTE;CRATO;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;133;NE;NORDESTE;JUAZEIRO N;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;117;NE;NORDESTE;C.MAIOR;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;113;NE;NORDESTE;BATURITE;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;125;NE;NORDESTE;PECEM;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;109;NE;NORDESTE;ALTOS;0.00
2021-08-14;2021-08-20;2021;8;2;PMO Agosto 2021 - Revisão 2;119;NE;NORDESTE;CAUCAIA;0.00
