id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
SE,Sudeste/Centro-Oeste,13/06/2012,33245.19968
SE,Sudeste/Centro-Oeste,14/06/2012,33557.02691
SE,Sudeste/Centro-Oeste,15/06/2012,33267.93625
SE,Sudeste/Centro-Oeste,16/06/2012,30779.23371
SE,Sudeste/Centro-Oeste,17/06/2012,27120.80149
SE,Sudeste/Centro-Oeste,18/06/2012,32586.35285
SE,Sudeste/Centro-Oeste,19/06/2012,34416.07165
SE,Sudeste/Centro-Oeste,20/06/2012,35063.22738
SE,Sudeste/Centro-Oeste,21/06/2012,35447.16117
SE,Sudeste/Centro-Oeste,22/06/2012,35088.84208
SE,Sudeste/Centro-Oeste,23/06/2012,32658.20763
SE,Sudeste/Centro-Oeste,24/06/2012,28836.44058
SE,Sudeste/Centro-Oeste,25/06/2012,33836.74133
SE,Sudeste/Centro-Oeste,26/06/2012,34103.66022
SE,Sudeste/Centro-Oeste,27/06/2012,34228.25094
SE,Sudeste/Centro-Oeste,28/06/2012,34391.16693
SE,Sudeste/Centro-Oeste,29/06/2012,34417.00858
SE,Sudeste/Centro-Oeste,30/06/2012,31709.2553
SE,Sudeste/Centro-Oeste,01/07/2012,28281.86729
SE,Sudeste/Centro-Oeste,02/07/2012,33933.70046
SE,Sudeste/Centro-Oeste,03/07/2012,34687.61004
SE,Sudeste/Centro-Oeste,04/07/2012,34647.63108
SE,Sudeste/Centro-Oeste,05/07/2012,34784.34767
SE,Sudeste/Centro-Oeste,06/07/2012,35059.30908
SE,Sudeste/Centro-Oeste,07/07/2012,32054.96438
SE,Sudeste/Centro-Oeste,08/07/2012,27878.99904
SE,Sudeste/Centro-Oeste,09/07/2012,29940.25671
SE,Sudeste/Centro-Oeste,10/07/2012,33178.65583
SE,Sudeste/Centro-Oeste,11/07/2012,34218.25779
SE,Sudeste/Centro-Oeste,12/07/2012,34672.54083
SE,Sudeste/Centro-Oeste,13/07/2012,34460.64579
SE,Sudeste/Centro-Oeste,14/07/2012,31121.56063
SE,Sudeste/Centro-Oeste,15/07/2012,27084.08288
SE,Sudeste/Centro-Oeste,16/07/2012,32432.18229
SE,Sudeste/Centro-Oeste,17/07/2012,33334.61904
SE,Sudeste/Centro-Oeste,18/07/2012,33394.33963
SE,Sudeste/Centro-Oeste,19/07/2012,32974.73088
SE,Sudeste/Centro-Oeste,20/07/2012,32889.40858
SE,Sudeste/Centro-Oeste,21/07/2012,30364.08888
SE,Sudeste/Centro-Oeste,22/07/2012,27177.63688
SE,Sudeste/Centro-Oeste,23/07/2012,32779.31983
SE,Sudeste/Centro-Oeste,24/07/2012,34026.96138
SE,Sudeste/Centro-Oeste,25/07/2012,34355.12429
SE,Sudeste/Centro-Oeste,26/07/2012,34502.33617
SE,Sudeste/Centro-Oeste,27/07/2012,34631.76717
SE,Sudeste/Centro-Oeste,28/07/2012,32504.96708
SE,Sudeste/Centro-Oeste,29/07/2012,28603.01771
SE,Sudeste/Centro-Oeste,30/07/2012,34273.29433
SE,Sudeste/Centro-Oeste,31/07/2012,34905.47817
SE,Sudeste/Centro-Oeste,01/08/2012,36139.95939
SE,Sudeste/Centro-Oeste,02/08/2012,36445.64667
SE,Sudeste/Centro-Oeste,03/08/2012,36561.93245
SE,Sudeste/Centro-Oeste,04/08/2012,33556.88041
SE,Sudeste/Centro-Oeste,05/08/2012,29664.35446
SE,Sudeste/Centro-Oeste,06/08/2012,34888.60898
SE,Sudeste/Centro-Oeste,07/08/2012,35950.22468
SE,Sudeste/Centro-Oeste,08/08/2012,36290.63824
SE,Sudeste/Centro-Oeste,09/08/2012,36294.21889
SE,Sudeste/Centro-Oeste,10/08/2012,36276.58781
SE,Sudeste/Centro-Oeste,11/08/2012,33651.52861
SE,Sudeste/Centro-Oeste,12/08/2012,29546.1283
SE,Sudeste/Centro-Oeste,13/08/2012,35471.71135
SE,Sudeste/Centro-Oeste,14/08/2012,36558.86921
SE,Sudeste/Centro-Oeste,15/08/2012,36291.50303
SE,Sudeste/Centro-Oeste,16/08/2012,36457.0852
SE,Sudeste/Centro-Oeste,17/08/2012,36514.13784
SE,Sudeste/Centro-Oeste,18/08/2012,33579.97651
SE,Sudeste/Centro-Oeste,19/08/2012,29874.58072
SE,Sudeste/Centro-Oeste,20/08/2012,35173.96471
SE,Sudeste/Centro-Oeste,21/08/2012,36352.97784
SE,Sudeste/Centro-Oeste,22/08/2012,36671.96631
SE,Sudeste/Centro-Oeste,23/08/2012,36242.97504
SE,Sudeste/Centro-Oeste,24/08/2012,36451.83995
SE,Sudeste/Centro-Oeste,25/08/2012,33841.79043
SE,Sudeste/Centro-Oeste,26/08/2012,29819.40799
SE,Sudeste/Centro-Oeste,27/08/2012,35070.17674
SE,Sudeste/Centro-Oeste,28/08/2012,35974.0122
SE,Sudeste/Centro-Oeste,29/08/2012,35779.28279
SE,Sudeste/Centro-Oeste,30/08/2012,35733.30571
SE,Sudeste/Centro-Oeste,31/08/2012,35902.24267
SE,Sudeste/Centro-Oeste,01/09/2012,33332.70421
SE,Sudeste/Centro-Oeste,02/09/2012,30089.43763
SE,Sudeste/Centro-Oeste,03/09/2012,35968.80708
SE,Sudeste/Centro-Oeste,04/09/2012,36378.85817
SE,Sudeste/Centro-Oeste,05/09/2012,36774.05654
SE,Sudeste/Centro-Oeste,06/09/2012,37034.49329
SE,Sudeste/Centro-Oeste,07/09/2012,32666.98654
SE,Sudeste/Centro-Oeste,08/09/2012,32529.42292
SE,Sudeste/Centro-Oeste,09/09/2012,31176.915
SE,Sudeste/Centro-Oeste,10/09/2012,37769.12108
SE,Sudeste/Centro-Oeste,11/09/2012,38677.77458
SE,Sudeste/Centro-Oeste,12/09/2012,38911.35175
SE,Sudeste/Centro-Oeste,13/09/2012,38702.08313
SE,Sudeste/Centro-Oeste,14/09/2012,38201.28804
SE,Sudeste/Centro-Oeste,15/09/2012,35235.95867
SE,Sudeste/Centro-Oeste,16/09/2012,31542.09175
SE,Sudeste/Centro-Oeste,17/09/2012,38542.452
SE,Sudeste/Centro-Oeste,18/09/2012,39722.45867
SE,Sudeste/Centro-Oeste,19/09/2012,40160.70571
SE,Sudeste/Centro-Oeste,20/09/2012,39377.87379
SE,Sudeste/Centro-Oeste,21/09/2012,38240.29317
SE,Sudeste/Centro-Oeste,22/09/2012,34559.70217
SE,Sudeste/Centro-Oeste,23/09/2012,30084.72067
SE,Sudeste/Centro-Oeste,24/09/2012,35846.31375
SE,Sudeste/Centro-Oeste,25/09/2012,37319.63729
SE,Sudeste/Centro-Oeste,26/09/2012,36263.05588
SE,Sudeste/Centro-Oeste,27/09/2012,33713.99858
SE,Sudeste/Centro-Oeste,28/09/2012,35021.77425
SE,Sudeste/Centro-Oeste,29/09/2012,32957.43213
SE,Sudeste/Centro-Oeste,30/09/2012,29779.18871
SE,Sudeste/Centro-Oeste,01/10/2012,35924.02558
SE,Sudeste/Centro-Oeste,02/10/2012,37772.67508
SE,Sudeste/Centro-Oeste,03/10/2012,39042.93188
SE,Sudeste/Centro-Oeste,04/10/2012,39074.38767
SE,Sudeste/Centro-Oeste,05/10/2012,38774.9445
SE,Sudeste/Centro-Oeste,06/10/2012,35639.89425
SE,Sudeste/Centro-Oeste,07/10/2012,31301.13575
SE,Sudeste/Centro-Oeste,08/10/2012,38264.52117
SE,Sudeste/Centro-Oeste,09/10/2012,39179.1705
SE,Sudeste/Centro-Oeste,10/10/2012,39743.70204
SE,Sudeste/Centro-Oeste,11/10/2012,38961.47546
SE,Sudeste/Centro-Oeste,12/10/2012,32700.94817
SE,Sudeste/Centro-Oeste,13/10/2012,32212.98538
SE,Sudeste/Centro-Oeste,14/10/2012,29618.7635
SE,Sudeste/Centro-Oeste,15/10/2012,35131.61183
SE,Sudeste/Centro-Oeste,16/10/2012,37121.904
SE,Sudeste/Centro-Oeste,17/10/2012,37609.30646
SE,Sudeste/Centro-Oeste,18/10/2012,37927.42763
SE,Sudeste/Centro-Oeste,19/10/2012,37592.52754
SE,Sudeste/Centro-Oeste,20/10/2012,34584.87967
SE,Sudeste/Centro-Oeste,21/10/2012,29995.43629
SE,Sudeste/Centro-Oeste,22/10/2012,37957.83858
SE,Sudeste/Centro-Oeste,23/10/2012,39128.61154
SE,Sudeste/Centro-Oeste,24/10/2012,39080.63267
SE,Sudeste/Centro-Oeste,25/10/2012,39237.10467
SE,Sudeste/Centro-Oeste,26/10/2012,39162.03079
SE,Sudeste/Centro-Oeste,27/10/2012,36031.59846
SE,Sudeste/Centro-Oeste,28/10/2012,32839.05138
SE,Sudeste/Centro-Oeste,29/10/2012,39440.76596
SE,Sudeste/Centro-Oeste,30/10/2012,41034.09058
SE,Sudeste/Centro-Oeste,31/10/2012,41601.16104
SE,Sudeste/Centro-Oeste,01/11/2012,39345.41304
SE,Sudeste/Centro-Oeste,02/11/2012,32863.98167
SE,Sudeste/Centro-Oeste,03/11/2012,32110.56854
SE,Sudeste/Centro-Oeste,04/11/2012,29602.80392
SE,Sudeste/Centro-Oeste,05/11/2012,35940.90013
SE,Sudeste/Centro-Oeste,06/11/2012,36652.34867
SE,Sudeste/Centro-Oeste,07/11/2012,37230.5125
SE,Sudeste/Centro-Oeste,08/11/2012,37442.07713
SE,Sudeste/Centro-Oeste,09/11/2012,37960.75613
SE,Sudeste/Centro-Oeste,10/11/2012,34492.98075
SE,Sudeste/Centro-Oeste,11/11/2012,30750.47042
SE,Sudeste/Centro-Oeste,12/11/2012,37105.85379
SE,Sudeste/Centro-Oeste,13/11/2012,36472.76821
SE,Sudeste/Centro-Oeste,14/11/2012,34974.19167
SE,Sudeste/Centro-Oeste,15/11/2012,30682.45617
SE,Sudeste/Centro-Oeste,16/11/2012,32664.47429
SE,Sudeste/Centro-Oeste,17/11/2012,30614.62154
SE,Sudeste/Centro-Oeste,18/11/2012,28022.95792
SE,Sudeste/Centro-Oeste,19/11/2012,34283.05267
SE,Sudeste/Centro-Oeste,20/11/2012,34366.15625
SE,Sudeste/Centro-Oeste,21/11/2012,36374.25779
SE,Sudeste/Centro-Oeste,22/11/2012,37004.44904
SE,Sudeste/Centro-Oeste,23/11/2012,37089.47709
SE,Sudeste/Centro-Oeste,24/11/2012,35071.07118
SE,Sudeste/Centro-Oeste,25/11/2012,30882.26332
SE,Sudeste/Centro-Oeste,26/11/2012,35551.60283
SE,Sudeste/Centro-Oeste,27/11/2012,36159.50954
SE,Sudeste/Centro-Oeste,28/11/2012,36623.49413
SE,Sudeste/Centro-Oeste,29/11/2012,37515.60675
SE,Sudeste/Centro-Oeste,30/11/2012,37244.35492
SE,Sudeste/Centro-Oeste,01/12/2012,34188.38108
SE,Sudeste/Centro-Oeste,02/12/2012,31083.33025
SE,Sudeste/Centro-Oeste,03/12/2012,37245.09246
SE,Sudeste/Centro-Oeste,04/12/2012,38672.24133
SE,Sudeste/Centro-Oeste,05/12/2012,39684.25017
SE,Sudeste/Centro-Oeste,06/12/2012,40537.50404
SE,Sudeste/Centro-Oeste,07/12/2012,41059.45538
SE,Sudeste/Centro-Oeste,08/12/2012,37969.06575
SE,Sudeste/Centro-Oeste,09/12/2012,33471.54013
SE,Sudeste/Centro-Oeste,10/12/2012,39159.99367
SE,Sudeste/Centro-Oeste,11/12/2012,40554.10154
SE,Sudeste/Centro-Oeste,12/12/2012,40959.44721
SE,Sudeste/Centro-Oeste,13/12/2012,40588.4215
SE,Sudeste/Centro-Oeste,14/12/2012,39404.91925
SE,Sudeste/Centro-Oeste,15/12/2012,35572.65913
SE,Sudeste/Centro-Oeste,16/12/2012,32123.62654
SE,Sudeste/Centro-Oeste,17/12/2012,37957.3315
SE,Sudeste/Centro-Oeste,18/12/2012,39503.54708
SE,Sudeste/Centro-Oeste,19/12/2012,40105.27938
SE,Sudeste/Centro-Oeste,20/12/2012,39801.18225
SE,Sudeste/Centro-Oeste,21/12/2012,39836.34467
SE,Sudeste/Centro-Oeste,22/12/2012,36084.33029
SE,Sudeste/Centro-Oeste,23/12/2012,33022.89092
SE,Sudeste/Centro-Oeste,24/12/2012,33222.84088
SE,Sudeste/Centro-Oeste,25/12/2012,30658.60817
SE,Sudeste/Centro-Oeste,26/12/2012,38398.89
SE,Sudeste/Centro-Oeste,27/12/2012,39125.74721
SE,Sudeste/Centro-Oeste,28/12/2012,37686.70671
SE,Sudeste/Centro-Oeste,29/12/2012,34827.507
SE,Sudeste/Centro-Oeste,30/12/2012,31774.74408
SE,Sudeste/Centro-Oeste,31/12/2012,31708.19925
SE,Sudeste/Centro-Oeste,01/01/2013,28378.12621
SE,Sudeste/Centro-Oeste,02/01/2013,34777.31663
SE,Sudeste/Centro-Oeste,03/01/2013,35437.02133
SE,Sudeste/Centro-Oeste,04/01/2013,35355.75858
SE,Sudeste/Centro-Oeste,05/01/2013,33293.80804
SE,Sudeste/Centro-Oeste,06/01/2013,31191.22267
SE,Sudeste/Centro-Oeste,07/01/2013,37563.63204
SE,Sudeste/Centro-Oeste,08/01/2013,39587.90454
SE,Sudeste/Centro-Oeste,09/01/2013,38872.47342
SE,Sudeste/Centro-Oeste,10/01/2013,37189.66146
SE,Sudeste/Centro-Oeste,11/01/2013,35122.20008
SE,Sudeste/Centro-Oeste,12/01/2013,31833.61925
SE,Sudeste/Centro-Oeste,13/01/2013,28522.41583
SE,Sudeste/Centro-Oeste,14/01/2013,34190.74463
SE,Sudeste/Centro-Oeste,15/01/2013,35000.56346
SE,Sudeste/Centro-Oeste,16/01/2013,35379.70925
SE,Sudeste/Centro-Oeste,17/01/2013,35373.41996
SE,Sudeste/Centro-Oeste,18/01/2013,35670.38938
SE,Sudeste/Centro-Oeste,19/01/2013,33257.20704
SE,Sudeste/Centro-Oeste,20/01/2013,29110.10471
SE,Sudeste/Centro-Oeste,21/01/2013,33968.84979
SE,Sudeste/Centro-Oeste,22/01/2013,34885.54213
SE,Sudeste/Centro-Oeste,23/01/2013,35811.68654
SE,Sudeste/Centro-Oeste,24/01/2013,36960.59471
SE,Sudeste/Centro-Oeste,25/01/2013,37413.31808
SE,Sudeste/Centro-Oeste,26/01/2013,34322.399
SE,Sudeste/Centro-Oeste,27/01/2013,29494.05746
SE,Sudeste/Centro-Oeste,28/01/2013,34930.69604
SE,Sudeste/Centro-Oeste,29/01/2013,35555.11508
SE,Sudeste/Centro-Oeste,30/01/2013,35810.04017
SE,Sudeste/Centro-Oeste,31/01/2013,36517.17517
SE,Sudeste/Centro-Oeste,01/02/2013,37032.80254
SE,Sudeste/Centro-Oeste,02/02/2013,34397.93463
SE,Sudeste/Centro-Oeste,03/02/2013,30811.94829
SE,Sudeste/Centro-Oeste,04/02/2013,36235.27763
SE,Sudeste/Centro-Oeste,05/02/2013,36382.07946
SE,Sudeste/Centro-Oeste,06/02/2013,36463.89467
SE,Sudeste/Centro-Oeste,07/02/2013,38017.56121
SE,Sudeste/Centro-Oeste,08/02/2013,36248.97504
SE,Sudeste/Centro-Oeste,09/02/2013,33281.65013
SE,Sudeste/Centro-Oeste,10/02/2013,30003.67771
SE,Sudeste/Centro-Oeste,11/02/2013,32602.18392
SE,Sudeste/Centro-Oeste,12/02/2013,33128.98658
SE,Sudeste/Centro-Oeste,13/02/2013,37388.09308
SE,Sudeste/Centro-Oeste,14/02/2013,39439.681
SE,Sudeste/Centro-Oeste,15/02/2013,39908.48504
SE,Sudeste/Centro-Oeste,16/02/2013,36583.79029
SE,Sudeste/Centro-Oeste,17/02/2013,32917.12958
SE,Sudeste/Centro-Oeste,18/02/2013,39640.46575
SE,Sudeste/Centro-Oeste,19/02/2013,40293.76329
SE,Sudeste/Centro-Oeste,20/02/2013,40521.09517
SE,Sudeste/Centro-Oeste,21/02/2013,40593.84192
SE,Sudeste/Centro-Oeste,22/02/2013,40325.30075
SE,Sudeste/Centro-Oeste,23/02/2013,36006.58279
SE,Sudeste/Centro-Oeste,24/02/2013,32259.1715
SE,Sudeste/Centro-Oeste,25/02/2013,39210.46604
SE,Sudeste/Centro-Oeste,26/02/2013,40429.19092
SE,Sudeste/Centro-Oeste,27/02/2013,39459.96004
SE,Sudeste/Centro-Oeste,28/02/2013,38655.50221
SE,Sudeste/Centro-Oeste,01/03/2013,37394.96875
SE,Sudeste/Centro-Oeste,02/03/2013,33797.4885
SE,Sudeste/Centro-Oeste,03/03/2013,30981.06275
SE,Sudeste/Centro-Oeste,04/03/2013,38776.01704
SE,Sudeste/Centro-Oeste,05/03/2013,40169.74433
SE,Sudeste/Centro-Oeste,06/03/2013,40159.76592
SE,Sudeste/Centro-Oeste,07/03/2013,40519.11254
SE,Sudeste/Centro-Oeste,08/03/2013,40423.16783
SE,Sudeste/Centro-Oeste,09/03/2013,36922.96483
SE,Sudeste/Centro-Oeste,10/03/2013,33075.12063
SE,Sudeste/Centro-Oeste,11/03/2013,39417.32483
SE,Sudeste/Centro-Oeste,12/03/2013,40383.555
SE,Sudeste/Centro-Oeste,13/03/2013,40441.21075
SE,Sudeste/Centro-Oeste,14/03/2013,39021.55379
SE,Sudeste/Centro-Oeste,15/03/2013,38356.0725
SE,Sudeste/Centro-Oeste,16/03/2013,35299.46046
SE,Sudeste/Centro-Oeste,17/03/2013,31559.26075
SE,Sudeste/Centro-Oeste,18/03/2013,35996.28304
SE,Sudeste/Centro-Oeste,19/03/2013,35820.73275
SE,Sudeste/Centro-Oeste,20/03/2013,36147.94563
SE,Sudeste/Centro-Oeste,21/03/2013,36692.57983
SE,Sudeste/Centro-Oeste,22/03/2013,37693.00604
SE,Sudeste/Centro-Oeste,23/03/2013,34788.53679
SE,Sudeste/Centro-Oeste,24/03/2013,30830.55646
SE,Sudeste/Centro-Oeste,25/03/2013,36808.36813
SE,Sudeste/Centro-Oeste,26/03/2013,37422.06771
SE,Sudeste/Centro-Oeste,27/03/2013,36891.71158
SE,Sudeste/Centro-Oeste,28/03/2013,35822.21171
SE,Sudeste/Centro-Oeste,29/03/2013,29498.082
SE,Sudeste/Centro-Oeste,30/03/2013,30433.16325
SE,Sudeste/Centro-Oeste,31/03/2013,28860.35817
SE,Sudeste/Centro-Oeste,01/04/2013,36376.46325
SE,Sudeste/Centro-Oeste,02/04/2013,37651.92179
SE,Sudeste/Centro-Oeste,03/04/2013,37350.23421
SE,Sudeste/Centro-Oeste,04/04/2013,37404.31875
SE,Sudeste/Centro-Oeste,05/04/2013,37350.65696
SE,Sudeste/Centro-Oeste,06/04/2013,34470.31779
SE,Sudeste/Centro-Oeste,07/04/2013,31035.47017
SE,Sudeste/Centro-Oeste,08/04/2013,36047.47992
SE,Sudeste/Centro-Oeste,09/04/2013,36535.55542
SE,Sudeste/Centro-Oeste,10/04/2013,36153.98546
SE,Sudeste/Centro-Oeste,11/04/2013,36638.48154
SE,Sudeste/Centro-Oeste,12/04/2013,37470.95967
SE,Sudeste/Centro-Oeste,13/04/2013,34923.33758
SE,Sudeste/Centro-Oeste,14/04/2013,29680.25321
SE,Sudeste/Centro-Oeste,15/04/2013,34109.1845
SE,Sudeste/Centro-Oeste,16/04/2013,34853.12846
SE,Sudeste/Centro-Oeste,17/04/2013,34515.88363
SE,Sudeste/Centro-Oeste,18/04/2013,34504.46254
SE,Sudeste/Centro-Oeste,19/04/2013,35073.72767
SE,Sudeste/Centro-Oeste,20/04/2013,32203.37125
SE,Sudeste/Centro-Oeste,21/04/2013,28732.07338
SE,Sudeste/Centro-Oeste,22/04/2013,33635.64833
SE,Sudeste/Centro-Oeste,23/04/2013,34148.58888
SE,Sudeste/Centro-Oeste,24/04/2013,34696.24313
SE,Sudeste/Centro-Oeste,25/04/2013,34738.334
SE,Sudeste/Centro-Oeste,26/04/2013,34624.53142
SE,Sudeste/Centro-Oeste,27/04/2013,32056.13325
SE,Sudeste/Centro-Oeste,28/04/2013,28223.64558
SE,Sudeste/Centro-Oeste,29/04/2013,34433.06813
SE,Sudeste/Centro-Oeste,30/04/2013,35859.25788
SE,Sudeste/Centro-Oeste,01/05/2013,30676.51463
SE,Sudeste/Centro-Oeste,02/05/2013,35380.91375
SE,Sudeste/Centro-Oeste,03/05/2013,36071.21796
SE,Sudeste/Centro-Oeste,04/05/2013,33126.27204
SE,Sudeste/Centro-Oeste,05/05/2013,29310.83413
SE,Sudeste/Centro-Oeste,06/05/2013,34023.60554
SE,Sudeste/Centro-Oeste,07/05/2013,34229.35592
SE,Sudeste/Centro-Oeste,08/05/2013,33821.48313
SE,Sudeste/Centro-Oeste,09/05/2013,33917.05446
SE,Sudeste/Centro-Oeste,10/05/2013,34226.22563
SE,Sudeste/Centro-Oeste,11/05/2013,31411.92258
SE,Sudeste/Centro-Oeste,12/05/2013,27533.72617
SE,Sudeste/Centro-Oeste,13/05/2013,33990.5015
SE,Sudeste/Centro-Oeste,14/05/2013,35247.35925
SE,Sudeste/Centro-Oeste,15/05/2013,36021.28221
SE,Sudeste/Centro-Oeste,16/05/2013,36247.06433
SE,Sudeste/Centro-Oeste,17/05/2013,34817.55963
SE,Sudeste/Centro-Oeste,18/05/2013,31227.66421
SE,Sudeste/Centro-Oeste,19/05/2013,27524.42329
SE,Sudeste/Centro-Oeste,20/05/2013,33662.43867
SE,Sudeste/Centro-Oeste,21/05/2013,34838.20892
SE,Sudeste/Centro-Oeste,22/05/2013,34982.13142
SE,Sudeste/Centro-Oeste,23/05/2013,34583.07583
SE,Sudeste/Centro-Oeste,24/05/2013,33842.96513
SE,Sudeste/Centro-Oeste,25/05/2013,30660.21854
SE,Sudeste/Centro-Oeste,26/05/2013,26711.68546
SE,Sudeste/Centro-Oeste,27/05/2013,32837.65858
SE,Sudeste/Centro-Oeste,28/05/2013,34776.34663
SE,Sudeste/Centro-Oeste,29/05/2013,35280.78337
SE,Sudeste/Centro-Oeste,30/05/2013,31045.30338
SE,Sudeste/Centro-Oeste,31/05/2013,32402.13221
SE,Sudeste/Centro-Oeste,01/06/2013,30377.69088
SE,Sudeste/Centro-Oeste,02/06/2013,27908.947
SE,Sudeste/Centro-Oeste,03/06/2013,33986.74154
SE,Sudeste/Centro-Oeste,04/06/2013,34071.13696
SE,Sudeste/Centro-Oeste,05/06/2013,33567.35563
SE,Sudeste/Centro-Oeste,06/06/2013,33972.24225
SE,Sudeste/Centro-Oeste,07/06/2013,34014.43008
SE,Sudeste/Centro-Oeste,08/06/2013,31392.49167
SE,Sudeste/Centro-Oeste,09/06/2013,28033.59054
SE,Sudeste/Centro-Oeste,10/06/2013,33552.0345
SE,Sudeste/Centro-Oeste,11/06/2013,34425.25713
SE,Sudeste/Centro-Oeste,12/06/2013,34725.14729
SE,Sudeste/Centro-Oeste,13/06/2013,34447.5795
SE,Sudeste/Centro-Oeste,14/06/2013,34762.65729
SE,Sudeste/Centro-Oeste,15/06/2013,31695.79625
SE,Sudeste/Centro-Oeste,16/06/2013,28056.02704
SE,Sudeste/Centro-Oeste,17/06/2013,34545.41188
SE,Sudeste/Centro-Oeste,18/06/2013,35325.36525
SE,Sudeste/Centro-Oeste,19/06/2013,34688.70854
SE,Sudeste/Centro-Oeste,20/06/2013,34760.89221
SE,Sudeste/Centro-Oeste,21/06/2013,34853.806
SE,Sudeste/Centro-Oeste,22/06/2013,32008.77692
SE,Sudeste/Centro-Oeste,23/06/2013,28192.2685
SE,Sudeste/Centro-Oeste,24/06/2013,33869.75088
SE,Sudeste/Centro-Oeste,25/06/2013,34655.70663
SE,Sudeste/Centro-Oeste,26/06/2013,34943.68
SE,Sudeste/Centro-Oeste,27/06/2013,35723.62033
SE,Sudeste/Centro-Oeste,28/06/2013,35441.22
SE,Sudeste/Centro-Oeste,29/06/2013,32539.68725
SE,Sudeste/Centro-Oeste,30/06/2013,28527.54183
SE,Sudeste/Centro-Oeste,01/07/2013,34013.03725
SE,Sudeste/Centro-Oeste,02/07/2013,34351.26638
SE,Sudeste/Centro-Oeste,03/07/2013,34162.64908
SE,Sudeste/Centro-Oeste,04/07/2013,33702.98979
SE,Sudeste/Centro-Oeste,05/07/2013,33848.73471
SE,Sudeste/Centro-Oeste,06/07/2013,31474.43729
SE,Sudeste/Centro-Oeste,07/07/2013,28129.52113
SE,Sudeste/Centro-Oeste,08/07/2013,32278.16708
SE,Sudeste/Centro-Oeste,09/07/2013,31689.29671
SE,Sudeste/Centro-Oeste,10/07/2013,33767.50675
SE,Sudeste/Centro-Oeste,11/07/2013,33442.05983
SE,Sudeste/Centro-Oeste,12/07/2013,33753.22954
SE,Sudeste/Centro-Oeste,13/07/2013,31901.36075
SE,Sudeste/Centro-Oeste,14/07/2013,28463.76571
SE,Sudeste/Centro-Oeste,15/07/2013,33805.89917
SE,Sudeste/Centro-Oeste,16/07/2013,34871.17329
SE,Sudeste/Centro-Oeste,17/07/2013,35024.27729
SE,Sudeste/Centro-Oeste,18/07/2013,35147.90913
SE,Sudeste/Centro-Oeste,19/07/2013,35211.55217
SE,Sudeste/Centro-Oeste,20/07/2013,32887.55725
SE,Sudeste/Centro-Oeste,21/07/2013,30044.94204
SE,Sudeste/Centro-Oeste,22/07/2013,35293.40696
SE,Sudeste/Centro-Oeste,23/07/2013,34554.70754
SE,Sudeste/Centro-Oeste,24/07/2013,33511.12483
SE,Sudeste/Centro-Oeste,25/07/2013,33684.88742
SE,Sudeste/Centro-Oeste,26/07/2013,33194.08125
SE,Sudeste/Centro-Oeste,27/07/2013,30459.7295
SE,Sudeste/Centro-Oeste,28/07/2013,27058.07392
SE,Sudeste/Centro-Oeste,29/07/2013,32576.46683
SE,Sudeste/Centro-Oeste,30/07/2013,33988.97071
SE,Sudeste/Centro-Oeste,31/07/2013,34343.55063
SE,Sudeste/Centro-Oeste,01/08/2013,34925.78488
SE,Sudeste/Centro-Oeste,02/08/2013,35255.40696
SE,Sudeste/Centro-Oeste,03/08/2013,32200.17646
SE,Sudeste/Centro-Oeste,04/08/2013,28829.21354
SE,Sudeste/Centro-Oeste,05/08/2013,34548.77563
SE,Sudeste/Centro-Oeste,06/08/2013,35706.47408
SE,Sudeste/Centro-Oeste,07/08/2013,35712.65271
SE,Sudeste/Centro-Oeste,08/08/2013,36089.49408
SE,Sudeste/Centro-Oeste,09/08/2013,36599.0225
SE,Sudeste/Centro-Oeste,10/08/2013,32888.75833
SE,Sudeste/Centro-Oeste,11/08/2013,28165.8415
SE,Sudeste/Centro-Oeste,12/08/2013,34326.56004
SE,Sudeste/Centro-Oeste,13/08/2013,36200.05933
SE,Sudeste/Centro-Oeste,14/08/2013,35906.08867
SE,Sudeste/Centro-Oeste,15/08/2013,34813.78313
SE,Sudeste/Centro-Oeste,16/08/2013,34628.45863
SE,Sudeste/Centro-Oeste,17/08/2013,32189.80121
SE,Sudeste/Centro-Oeste,18/08/2013,28240.35904
SE,Sudeste/Centro-Oeste,19/08/2013,33939.99383
SE,Sudeste/Centro-Oeste,20/08/2013,35094.06079
SE,Sudeste/Centro-Oeste,21/08/2013,35364.83358
SE,Sudeste/Centro-Oeste,22/08/2013,35832.46954
SE,Sudeste/Centro-Oeste,23/08/2013,36475.33383
SE,Sudeste/Centro-Oeste,24/08/2013,33297.31829
SE,Sudeste/Centro-Oeste,25/08/2013,29792.38063
SE,Sudeste/Centro-Oeste,26/08/2013,35068.61013
SE,Sudeste/Centro-Oeste,27/08/2013,35289.22896
SE,Sudeste/Centro-Oeste,28/08/2013,34384.31783
SE,Sudeste/Centro-Oeste,29/08/2013,34187.09617
SE,Sudeste/Centro-Oeste,30/08/2013,34834.82571
SE,Sudeste/Centro-Oeste,31/08/2013,32469.126
SE,Sudeste/Centro-Oeste,01/09/2013,28891.82496
SE,Sudeste/Centro-Oeste,02/09/2013,35697.73546
SE,Sudeste/Centro-Oeste,03/09/2013,36684.35521
SE,Sudeste/Centro-Oeste,04/09/2013,36117.29158
SE,Sudeste/Centro-Oeste,05/09/2013,35449.23279
SE,Sudeste/Centro-Oeste,06/09/2013,34966.10125
